year,match,map,total_kills,hs_percentage,total_deaths,KD_ratio,damage_per_r,grenade_damage_per_r,maps_played,rounds_played,kills_per_r,assist_per_r,deaths_per_r,saved_by_teammate,save_teammates,rating_2.0,rating_1.0,r_with_kills,zero_kill_r,one_kill_r,two_kill_r,three_kill_r,four_kill_r,five_kill_r,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent,first_kill_in_won_r,riffle_k,sniper_k,smg_k,pistol_k,grenade_k,other_k,one_o_one_clutch_w,one_o_one_clutch_l,one_o_two_clutch_w,one_o_three_clutch_w,one_o_four_clutch_w,one_o_five_clutch_w,team,age
2022,LAN,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Inferno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Vertigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Dust2,155,58.7,146,1.06,82.1,4.4,8,202,0.77,0.12,0.72,0.12,0.1,1.1,NA,95,107,51,30,12,2,0,24,28,0.86,1.03,66.7,16.7,101,18,7,28,1,0,1,1,1,1,0,0,Eternal Fire Academy,17
2022,Online,Mirage,261,56.3,274,0.95,77.5,3.8,14,370,0.71,0.12,0.74,0.1,0.09,1.03,NA,177,193,113,47,14,3,0,32,35,0.91,0.94,75,14.3,203,5,6,42,7,1,5,1,3,1,0,0,Eternal Fire Academy,17
2022,Online,Nuke,126,46,145,0.87,80,3.5,7,177,0.71,0.12,0.82,0.1,0.07,0.97,NA,85,92,56,20,6,3,0,22,29,0.76,1.02,63.6,23.7,84,18,4,18,2,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Overpass,89,61.8,84,1.06,79.2,3.5,4,119,0.75,0.1,0.71,0.13,0.11,1.09,NA,61,58,42,11,7,1,0,17,11,1.55,1.23,64.7,20.4,60,3,2,24,0,2,0,1,1,0,0,0,Eternal Fire Academy,17
2022,Online,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Ancient,40,52.5,35,1.14,98.2,4.9,2,42,0.95,0.17,0.83,0.14,0.19,1.28,NA,23,19,14,4,3,1,1,9,4,2.25,1.58,88.9,44.4,31,2,0,7,0,0,1,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Inferno,248,46,268,0.93,69.8,48,14,387,0.64,0.09,0.69,0.07,0.09,0.99,NA,166,221,109,37,15,5,0,35,34,1.03,0.97,57.1,11.5,189,7,11,39,1,2,5,2,0,1,1,0,Eternal Fire Academy,17
2022,Online,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Vertigo,119,51.3,156,0.76,70.2,5,8,194,0.61,0.12,0.8,0.13,0.11,0.84,NA,83,111,55,20,8,0,0,18,31,0.58,0.86,77.8,19.7,92,1,2,23,2,0,2,0,0,0,0,0,Eternal Fire Academy,17
2023,Majors,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Inferno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
